,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value,List of Selected Features Names,Selected Features scores
321,CNS,60,7129,mRmr,LogisticsRegression,2,LOOCV,61,AUC,0.2588522588522589,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
322,CNS,60,7129,mRmr,LogisticsRegression,2,LOOCV,61,PR-AUC,0.2391564051476734,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
323,CNS,60,7129,mRmr,LogisticsRegression,2,LOOCV,61,fit_time,0.0009961128234863281,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
324,CNS,60,7129,mRmr,LogisticsRegression,2,LOOCV,61,pred_time,0.0,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
325,CNS,60,7129,mRmr,NB,2,LOOCV,61,ACC,0.5833333333333334,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
326,CNS,60,7129,mRmr,NB,2,LOOCV,61,MCC,0.008261641885232004,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
327,CNS,60,7129,mRmr,NB,2,LOOCV,61,AUC,0.5335775335775336,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
328,CNS,60,7129,mRmr,NB,2,LOOCV,61,PR-AUC,0.33961448097407515,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
329,CNS,60,7129,mRmr,NB,2,LOOCV,61,fit_time,0.0,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
330,CNS,60,7129,mRmr,NB,2,LOOCV,61,pred_time,0.0,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
331,CNS,60,7129,mRmr,SVM,1,LOOCV,61,ACC,0.65,AFFX-BioDn-3_at,0.9340680553754911
332,CNS,60,7129,mRmr,SVM,1,LOOCV,61,MCC,0.0,AFFX-BioDn-3_at,0.9340680553754911
333,CNS,60,7129,mRmr,SVM,1,LOOCV,61,AUC,0.1452991452991453,AFFX-BioDn-3_at,0.9340680553754911
334,CNS,60,7129,mRmr,SVM,1,LOOCV,61,PR-AUC,0.21468793425796942,AFFX-BioDn-3_at,0.9340680553754911
335,CNS,60,7129,mRmr,SVM,1,LOOCV,61,fit_time,0.010967731475830078,AFFX-BioDn-3_at,0.9340680553754911
336,CNS,60,7129,mRmr,SVM,1,LOOCV,61,pred_time,0.0,AFFX-BioDn-3_at,0.9340680553754911
337,CNS,60,7129,mRmr,KNN,1,LOOCV,61,ACC,0.6333333333333333,AFFX-BioDn-3_at,0.9340680553754911
338,CNS,60,7129,mRmr,KNN,1,LOOCV,61,MCC,0.12298628881676282,AFFX-BioDn-3_at,0.9340680553754911
339,CNS,60,7129,mRmr,KNN,1,LOOCV,61,AUC,0.49206349206349204,AFFX-BioDn-3_at,0.9340680553754911
340,CNS,60,7129,mRmr,KNN,1,LOOCV,61,PR-AUC,0.3721467129361866,AFFX-BioDn-3_at,0.9340680553754911
341,CNS,60,7129,mRmr,KNN,1,LOOCV,61,fit_time,0.0010006427764892578,AFFX-BioDn-3_at,0.9340680553754911
342,CNS,60,7129,mRmr,KNN,1,LOOCV,61,pred_time,0.0,AFFX-BioDn-3_at,0.9340680553754911
343,CNS,60,7129,mRmr,RandomForest,1,LOOCV,61,ACC,0.5333333333333333,AFFX-BioDn-3_at,0.9340680553754911
344,CNS,60,7129,mRmr,RandomForest,1,LOOCV,61,MCC,-0.04882631260390283,AFFX-BioDn-3_at,0.9340680553754911
345,CNS,60,7129,mRmr,RandomForest,1,LOOCV,61,AUC,0.4340659340659341,AFFX-BioDn-3_at,0.9340680553754911
346,CNS,60,7129,mRmr,RandomForest,1,LOOCV,61,PR-AUC,0.32658560894196864,AFFX-BioDn-3_at,0.9340680553754911
347,CNS,60,7129,mRmr,RandomForest,1,LOOCV,61,fit_time,0.01993107795715332,AFFX-BioDn-3_at,0.9340680553754911
348,CNS,60,7129,mRmr,RandomForest,1,LOOCV,61,pred_time,0.0009968280792236328,AFFX-BioDn-3_at,0.9340680553754911
349,CNS,60,7129,mRmr,LogisticsRegression,1,LOOCV,61,ACC,0.65,AFFX-BioDn-3_at,0.9340680553754911
350,CNS,60,7129,mRmr,LogisticsRegression,1,LOOCV,61,MCC,0.0,AFFX-BioDn-3_at,0.9340680553754911
351,CNS,60,7129,mRmr,LogisticsRegression,1,LOOCV,61,AUC,0.0,AFFX-BioDn-3_at,0.9340680553754911
352,CNS,60,7129,mRmr,LogisticsRegression,1,LOOCV,61,PR-AUC,0.19991582920956613,AFFX-BioDn-3_at,0.9340680553754911
353,CNS,60,7129,mRmr,LogisticsRegression,1,LOOCV,61,fit_time,0.0009925365447998047,AFFX-BioDn-3_at,0.9340680553754911
354,CNS,60,7129,mRmr,LogisticsRegression,1,LOOCV,61,pred_time,0.0,AFFX-BioDn-3_at,0.9340680553754911
355,CNS,60,7129,mRmr,NB,1,LOOCV,61,ACC,0.65,AFFX-BioDn-3_at,0.9340680553754911
356,CNS,60,7129,mRmr,NB,1,LOOCV,61,MCC,0.0,AFFX-BioDn-3_at,0.9340680553754911
357,CNS,60,7129,mRmr,NB,1,LOOCV,61,AUC,0.40415140415140416,AFFX-BioDn-3_at,0.9340680553754911
358,CNS,60,7129,mRmr,NB,1,LOOCV,61,PR-AUC,0.28323301193391803,AFFX-BioDn-3_at,0.9340680553754911
359,CNS,60,7129,mRmr,NB,1,LOOCV,61,fit_time,0.0,AFFX-BioDn-3_at,0.9340680553754911
360,CNS,60,7129,mRmr,NB,1,LOOCV,61,pred_time,0.0,AFFX-BioDn-3_at,0.9340680553754911
361,CNS,60,7129,RFE,---,100,LOOCV,61,reduce_time,66.38320755958557,L17131_rna1_at;U71207_at;U18259_at;U07563_cds1_at;U21551_at;D31763_at;D28473_s_at;HG2994-HT4850_s_at;Z73903_at;S78296_at;D50683_at;L40397_at;M28219_at;M35252_at;S71824_at;X02875_s_at;X14787_at;X53331_at;X65663_at;U77846_rna1_s_at;X58022_at;HG2417-HT2513_at;X70649_at;S66541_s_at;M14123_xpt3_at;X59656_at;U40271_s_at;AC000061_cds3_at;D26561_cds3_at;M29277_s_at;X06562_at;K03008_cds2_at;M13194_at;M22092_at;J02611_at;X63657_at;L15533_rna1_at;AFFX-HUMGAPDH_M33197_5_at;U28963_at;U53445_at;M73547_at;U39231_at;Z14244_at;U41737_at;M90820_at;S76475_at;U37673_at;U60519_at;Y09305_at;D86977_at;V00572_at;X64624_s_at;M57703_s_at;U95740_rna2_at;X52022_at;U21936_at;HG384-HT384_at;U85943_at;M84526_at;Z29064_at;Y10313_at;M23379_at;HG2810-HT2921_at;U50136_rna1_at;X04412_at;U31929_s_at;X05360_at;D29956_at;X52896_s_at;M28882_s_at;D90224_at;M34516_r_at;U90912_at;M12625_at;D50402_at;AFFX-HUMGAPDH_M33197_M_at;D14134_at;X83412_at;M11717_rna1_at;X76302_at;U62015_at;U70370_at;M21494_at;M86707_at;M77016_at;U79241_at;L07493_at;D63880_at;L26339_at;U52153_at;D28124_at;M20530_at;L19161_at;D50663_at;AFFX-TrpnX-5_at;M61916_at;X95654_at;X74801_at;U08998_at;X98225_at,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100
362,CNS,60,7129,RFE,SVM,100,LOOCV,61,ACC,0.9666666666666667,L17131_rna1_at;U71207_at;U18259_at;U07563_cds1_at;U21551_at;D31763_at;D28473_s_at;HG2994-HT4850_s_at;Z73903_at;S78296_at;D50683_at;L40397_at;M28219_at;M35252_at;S71824_at;X02875_s_at;X14787_at;X53331_at;X65663_at;U77846_rna1_s_at;X58022_at;HG2417-HT2513_at;X70649_at;S66541_s_at;M14123_xpt3_at;X59656_at;U40271_s_at;AC000061_cds3_at;D26561_cds3_at;M29277_s_at;X06562_at;K03008_cds2_at;M13194_at;M22092_at;J02611_at;X63657_at;L15533_rna1_at;AFFX-HUMGAPDH_M33197_5_at;U28963_at;U53445_at;M73547_at;U39231_at;Z14244_at;U41737_at;M90820_at;S76475_at;U37673_at;U60519_at;Y09305_at;D86977_at;V00572_at;X64624_s_at;M57703_s_at;U95740_rna2_at;X52022_at;U21936_at;HG384-HT384_at;U85943_at;M84526_at;Z29064_at;Y10313_at;M23379_at;HG2810-HT2921_at;U50136_rna1_at;X04412_at;U31929_s_at;X05360_at;D29956_at;X52896_s_at;M28882_s_at;D90224_at;M34516_r_at;U90912_at;M12625_at;D50402_at;AFFX-HUMGAPDH_M33197_M_at;D14134_at;X83412_at;M11717_rna1_at;X76302_at;U62015_at;U70370_at;M21494_at;M86707_at;M77016_at;U79241_at;L07493_at;D63880_at;L26339_at;U52153_at;D28124_at;M20530_at;L19161_at;D50663_at;AFFX-TrpnX-5_at;M61916_at;X95654_at;X74801_at;U08998_at;X98225_at,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100
363,CNS,60,7129,RFE,SVM,100,LOOCV,61,MCC,0.9276999394741537,L17131_rna1_at;U71207_at;U18259_at;U07563_cds1_at;U21551_at;D31763_at;D28473_s_at;HG2994-HT4850_s_at;Z73903_at;S78296_at;D50683_at;L40397_at;M28219_at;M35252_at;S71824_at;X02875_s_at;X14787_at;X53331_at;X65663_at;U77846_rna1_s_at;X58022_at;HG2417-HT2513_at;X70649_at;S66541_s_at;M14123_xpt3_at;X59656_at;U40271_s_at;AC000061_cds3_at;D26561_cds3_at;M29277_s_at;X06562_at;K03008_cds2_at;M13194_at;M22092_at;J02611_at;X63657_at;L15533_rna1_at;AFFX-HUMGAPDH_M33197_5_at;U28963_at;U53445_at;M73547_at;U39231_at;Z14244_at;U41737_at;M90820_at;S76475_at;U37673_at;U60519_at;Y09305_at;D86977_at;V00572_at;X64624_s_at;M57703_s_at;U95740_rna2_at;X52022_at;U21936_at;HG384-HT384_at;U85943_at;M84526_at;Z29064_at;Y10313_at;M23379_at;HG2810-HT2921_at;U50136_rna1_at;X04412_at;U31929_s_at;X05360_at;D29956_at;X52896_s_at;M28882_s_at;D90224_at;M34516_r_at;U90912_at;M12625_at;D50402_at;AFFX-HUMGAPDH_M33197_M_at;D14134_at;X83412_at;M11717_rna1_at;X76302_at;U62015_at;U70370_at;M21494_at;M86707_at;M77016_at;U79241_at;L07493_at;D63880_at;L26339_at;U52153_at;D28124_at;M20530_at;L19161_at;D50663_at;AFFX-TrpnX-5_at;M61916_at;X95654_at;X74801_at;U08998_at;X98225_at,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100
364,CNS,60,7129,RFE,SVM,100,LOOCV,61,AUC,1.0,L17131_rna1_at;U71207_at;U18259_at;U07563_cds1_at;U21551_at;D31763_at;D28473_s_at;HG2994-HT4850_s_at;Z73903_at;S78296_at;D50683_at;L40397_at;M28219_at;M35252_at;S71824_at;X02875_s_at;X14787_at;X53331_at;X65663_at;U77846_rna1_s_at;X58022_at;HG2417-HT2513_at;X70649_at;S66541_s_at;M14123_xpt3_at;X59656_at;U40271_s_at;AC000061_cds3_at;D26561_cds3_at;M29277_s_at;X06562_at;K03008_cds2_at;M13194_at;M22092_at;J02611_at;X63657_at;L15533_rna1_at;AFFX-HUMGAPDH_M33197_5_at;U28963_at;U53445_at;M73547_at;U39231_at;Z14244_at;U41737_at;M90820_at;S76475_at;U37673_at;U60519_at;Y09305_at;D86977_at;V00572_at;X64624_s_at;M57703_s_at;U95740_rna2_at;X52022_at;U21936_at;HG384-HT384_at;U85943_at;M84526_at;Z29064_at;Y10313_at;M23379_at;HG2810-HT2921_at;U50136_rna1_at;X04412_at;U31929_s_at;X05360_at;D29956_at;X52896_s_at;M28882_s_at;D90224_at;M34516_r_at;U90912_at;M12625_at;D50402_at;AFFX-HUMGAPDH_M33197_M_at;D14134_at;X83412_at;M11717_rna1_at;X76302_at;U62015_at;U70370_at;M21494_at;M86707_at;M77016_at;U79241_at;L07493_at;D63880_at;L26339_at;U52153_at;D28124_at;M20530_at;L19161_at;D50663_at;AFFX-TrpnX-5_at;M61916_at;X95654_at;X74801_at;U08998_at;X98225_at,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100
