,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value,List of Selected Features Names,Selected Features scores
165,Carcinom,174,9182,mRmr,RandomForest,15,10-Fold-CV,11,AUC,0.9538033425815828,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242;0.022754930419027097;0.10075856289599416;0.018842007536975514;0.05761026627910715;0.14984156243018765
166,Carcinom,174,9182,mRmr,RandomForest,15,10-Fold-CV,11,PR-AUC,0.8175790658116963,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242;0.022754930419027097;0.10075856289599416;0.018842007536975514;0.05761026627910715;0.14984156243018765
167,Carcinom,174,9182,mRmr,RandomForest,15,10-Fold-CV,11,fit_time,2.0166594982147217,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242;0.022754930419027097;0.10075856289599416;0.018842007536975514;0.05761026627910715;0.14984156243018765
168,Carcinom,174,9182,mRmr,RandomForest,15,10-Fold-CV,11,pred_time,0.19421601295471191,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242;0.022754930419027097;0.10075856289599416;0.018842007536975514;0.05761026627910715;0.14984156243018765
169,Carcinom,174,9182,mRmr,LogisticsRegression,15,10-Fold-CV,11,ACC,0.6149425287356322,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242;0.022754930419027097;0.10075856289599416;0.018842007536975514;0.05761026627910715;0.14984156243018765
170,Carcinom,174,9182,mRmr,LogisticsRegression,15,10-Fold-CV,11,MCC,0.5859717960972438,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242;0.022754930419027097;0.10075856289599416;0.018842007536975514;0.05761026627910715;0.14984156243018765
171,Carcinom,174,9182,mRmr,LogisticsRegression,15,10-Fold-CV,11,AUC,0.9551889285242436,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242;0.022754930419027097;0.10075856289599416;0.018842007536975514;0.05761026627910715;0.14984156243018765
172,Carcinom,174,9182,mRmr,LogisticsRegression,15,10-Fold-CV,11,PR-AUC,0.7983649376500923,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242;0.022754930419027097;0.10075856289599416;0.018842007536975514;0.05761026627910715;0.14984156243018765
173,Carcinom,174,9182,mRmr,LogisticsRegression,15,10-Fold-CV,11,fit_time,0.10249710083007812,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242;0.022754930419027097;0.10075856289599416;0.018842007536975514;0.05761026627910715;0.14984156243018765
174,Carcinom,174,9182,mRmr,LogisticsRegression,15,10-Fold-CV,11,pred_time,0.001787424087524414,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242;0.022754930419027097;0.10075856289599416;0.018842007536975514;0.05761026627910715;0.14984156243018765
175,Carcinom,174,9182,mRmr,NB,15,10-Fold-CV,11,ACC,0.21264367816091953,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242;0.022754930419027097;0.10075856289599416;0.018842007536975514;0.05761026627910715;0.14984156243018765
176,Carcinom,174,9182,mRmr,NB,15,10-Fold-CV,11,MCC,0.2277355545951763,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242;0.022754930419027097;0.10075856289599416;0.018842007536975514;0.05761026627910715;0.14984156243018765
177,Carcinom,174,9182,mRmr,NB,15,10-Fold-CV,11,AUC,0.7593473378253403,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242;0.022754930419027097;0.10075856289599416;0.018842007536975514;0.05761026627910715;0.14984156243018765
178,Carcinom,174,9182,mRmr,NB,15,10-Fold-CV,11,PR-AUC,0.5350027579346784,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242;0.022754930419027097;0.10075856289599416;0.018842007536975514;0.05761026627910715;0.14984156243018765
179,Carcinom,174,9182,mRmr,NB,15,10-Fold-CV,11,fit_time,0.015685558319091797,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242;0.022754930419027097;0.10075856289599416;0.018842007536975514;0.05761026627910715;0.14984156243018765
180,Carcinom,174,9182,mRmr,NB,15,10-Fold-CV,11,pred_time,0.0048601627349853516,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242;0.022754930419027097;0.10075856289599416;0.018842007536975514;0.05761026627910715;0.14984156243018765
181,Carcinom,174,9182,mRmr,SVM,10,10-Fold-CV,11,ACC,0.5057471264367817,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
182,Carcinom,174,9182,mRmr,SVM,10,10-Fold-CV,11,MCC,0.48353903074634985,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
183,Carcinom,174,9182,mRmr,SVM,10,10-Fold-CV,11,AUC,0.9032236755185624,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
184,Carcinom,174,9182,mRmr,SVM,10,10-Fold-CV,11,PR-AUC,0.7220191387485639,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
185,Carcinom,174,9182,mRmr,SVM,10,10-Fold-CV,11,fit_time,0.052052974700927734,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
186,Carcinom,174,9182,mRmr,SVM,10,10-Fold-CV,11,pred_time,0.004189729690551758,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
187,Carcinom,174,9182,mRmr,KNN,10,10-Fold-CV,11,ACC,0.603448275862069,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
188,Carcinom,174,9182,mRmr,KNN,10,10-Fold-CV,11,MCC,0.5596805901821572,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
189,Carcinom,174,9182,mRmr,KNN,10,10-Fold-CV,11,AUC,0.9079056017968027,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
190,Carcinom,174,9182,mRmr,KNN,10,10-Fold-CV,11,PR-AUC,0.7312243107281076,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
191,Carcinom,174,9182,mRmr,KNN,10,10-Fold-CV,11,fit_time,0.013283729553222656,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
192,Carcinom,174,9182,mRmr,KNN,10,10-Fold-CV,11,pred_time,0.009616374969482422,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
193,Carcinom,174,9182,mRmr,RandomForest,10,10-Fold-CV,11,ACC,0.5287356321839081,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
194,Carcinom,174,9182,mRmr,RandomForest,10,10-Fold-CV,11,MCC,0.5125292732285348,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
195,Carcinom,174,9182,mRmr,RandomForest,10,10-Fold-CV,11,AUC,0.9367915180340864,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
196,Carcinom,174,9182,mRmr,RandomForest,10,10-Fold-CV,11,PR-AUC,0.7638339337122538,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
197,Carcinom,174,9182,mRmr,RandomForest,10,10-Fold-CV,11,fit_time,1.9521822929382324,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
198,Carcinom,174,9182,mRmr,RandomForest,10,10-Fold-CV,11,pred_time,0.19346094131469727,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
199,Carcinom,174,9182,mRmr,LogisticsRegression,10,10-Fold-CV,11,ACC,0.5114942528735632,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
200,Carcinom,174,9182,mRmr,LogisticsRegression,10,10-Fold-CV,11,MCC,0.482775996667599,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
201,Carcinom,174,9182,mRmr,LogisticsRegression,10,10-Fold-CV,11,AUC,0.9389879772757299,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
202,Carcinom,174,9182,mRmr,LogisticsRegression,10,10-Fold-CV,11,PR-AUC,0.7345923630945338,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
203,Carcinom,174,9182,mRmr,LogisticsRegression,10,10-Fold-CV,11,fit_time,0.08982372283935547,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
204,Carcinom,174,9182,mRmr,LogisticsRegression,10,10-Fold-CV,11,pred_time,0.0017867088317871094,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
205,Carcinom,174,9182,mRmr,NB,10,10-Fold-CV,11,ACC,0.19540229885057472,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
206,Carcinom,174,9182,mRmr,NB,10,10-Fold-CV,11,MCC,0.21316416551329467,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
207,Carcinom,174,9182,mRmr,NB,10,10-Fold-CV,11,AUC,0.8014681595983617,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
208,Carcinom,174,9182,mRmr,NB,10,10-Fold-CV,11,PR-AUC,0.5287502438808215,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
209,Carcinom,174,9182,mRmr,NB,10,10-Fold-CV,11,fit_time,0.015514612197875977,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
210,Carcinom,174,9182,mRmr,NB,10,10-Fold-CV,11,pred_time,0.00494694709777832,929;3600;5414;527;7913;5951;8618;6386;2804;1607,3.2838213810149983;-0.022414566263736536;0.05435164524191305;0.5059897467484356;0.19907401945849457;0.28071993793737104;0.050865291431128834;0.32955589884985237;0.0521961847157128;0.20956473573545242
