,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value,List of Selected Features Names,Selected Features scores
1336,ayeastCC,50,6228,Fdr,RandomForest,4,LOOCV,51,ACC,1.0,YLR264W;YOR344C;YGR183C;YHL012W,9.305913435267738e-33;2.660178608576816e-32;3.557998979646041e-32;7.587498254809876e-32
1337,ayeastCC,50,6228,Fdr,RandomForest,4,LOOCV,51,MCC,1.0,YLR264W;YOR344C;YGR183C;YHL012W,9.305913435267738e-33;2.660178608576816e-32;3.557998979646041e-32;7.587498254809876e-32
1338,ayeastCC,50,6228,Fdr,RandomForest,4,LOOCV,51,AUC,1.0,YLR264W;YOR344C;YGR183C;YHL012W,9.305913435267738e-33;2.660178608576816e-32;3.557998979646041e-32;7.587498254809876e-32
1339,ayeastCC,50,6228,Fdr,RandomForest,4,LOOCV,51,PR-AUC,1.0,YLR264W;YOR344C;YGR183C;YHL012W,9.305913435267738e-33;2.660178608576816e-32;3.557998979646041e-32;7.587498254809876e-32
1340,ayeastCC,50,6228,Fdr,RandomForest,4,LOOCV,51,fit_time,0.1741013526916504,YLR264W;YOR344C;YGR183C;YHL012W,9.305913435267738e-33;2.660178608576816e-32;3.557998979646041e-32;7.587498254809876e-32
1341,ayeastCC,50,6228,Fdr,RandomForest,4,LOOCV,51,pred_time,0.016959428787231445,YLR264W;YOR344C;YGR183C;YHL012W,9.305913435267738e-33;2.660178608576816e-32;3.557998979646041e-32;7.587498254809876e-32
1342,ayeastCC,50,6228,Fdr,LogisticsRegression,4,LOOCV,51,ACC,1.0,YLR264W;YOR344C;YGR183C;YHL012W,9.305913435267738e-33;2.660178608576816e-32;3.557998979646041e-32;7.587498254809876e-32
1343,ayeastCC,50,6228,Fdr,LogisticsRegression,4,LOOCV,51,MCC,1.0,YLR264W;YOR344C;YGR183C;YHL012W,9.305913435267738e-33;2.660178608576816e-32;3.557998979646041e-32;7.587498254809876e-32
1344,ayeastCC,50,6228,Fdr,LogisticsRegression,4,LOOCV,51,AUC,1.0,YLR264W;YOR344C;YGR183C;YHL012W,9.305913435267738e-33;2.660178608576816e-32;3.557998979646041e-32;7.587498254809876e-32
1345,ayeastCC,50,6228,Fdr,LogisticsRegression,4,LOOCV,51,PR-AUC,1.0,YLR264W;YOR344C;YGR183C;YHL012W,9.305913435267738e-33;2.660178608576816e-32;3.557998979646041e-32;7.587498254809876e-32
1346,ayeastCC,50,6228,Fdr,LogisticsRegression,4,LOOCV,51,fit_time,0.004443645477294922,YLR264W;YOR344C;YGR183C;YHL012W,9.305913435267738e-33;2.660178608576816e-32;3.557998979646041e-32;7.587498254809876e-32
1347,ayeastCC,50,6228,Fdr,LogisticsRegression,4,LOOCV,51,pred_time,0.00013971328735351562,YLR264W;YOR344C;YGR183C;YHL012W,9.305913435267738e-33;2.660178608576816e-32;3.557998979646041e-32;7.587498254809876e-32
1348,ayeastCC,50,6228,Fdr,NB,4,LOOCV,51,ACC,1.0,YLR264W;YOR344C;YGR183C;YHL012W,9.305913435267738e-33;2.660178608576816e-32;3.557998979646041e-32;7.587498254809876e-32
1349,ayeastCC,50,6228,Fdr,NB,4,LOOCV,51,MCC,1.0,YLR264W;YOR344C;YGR183C;YHL012W,9.305913435267738e-33;2.660178608576816e-32;3.557998979646041e-32;7.587498254809876e-32
1350,ayeastCC,50,6228,Fdr,NB,4,LOOCV,51,AUC,1.0,YLR264W;YOR344C;YGR183C;YHL012W,9.305913435267738e-33;2.660178608576816e-32;3.557998979646041e-32;7.587498254809876e-32
1351,ayeastCC,50,6228,Fdr,NB,4,LOOCV,51,PR-AUC,1.0,YLR264W;YOR344C;YGR183C;YHL012W,9.305913435267738e-33;2.660178608576816e-32;3.557998979646041e-32;7.587498254809876e-32
1352,ayeastCC,50,6228,Fdr,NB,4,LOOCV,51,fit_time,0.0008378028869628906,YLR264W;YOR344C;YGR183C;YHL012W,9.305913435267738e-33;2.660178608576816e-32;3.557998979646041e-32;7.587498254809876e-32
1353,ayeastCC,50,6228,Fdr,NB,4,LOOCV,51,pred_time,0.0002894401550292969,YLR264W;YOR344C;YGR183C;YHL012W,9.305913435267738e-33;2.660178608576816e-32;3.557998979646041e-32;7.587498254809876e-32
1354,ayeastCC,50,6228,Fdr,SVM,3,LOOCV,51,ACC,1.0,YLR264W;YOR344C;YGR183C,9.305913435267738e-33;2.660178608576816e-32;3.557998979646041e-32
1355,ayeastCC,50,6228,Fdr,SVM,3,LOOCV,51,MCC,1.0,YLR264W;YOR344C;YGR183C,9.305913435267738e-33;2.660178608576816e-32;3.557998979646041e-32
