,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value,List of Selected Features Names,Selected Features scores
1484,SRBCT,83,2308,mRmd,KNN,50,LOOCV,84,PR-AUC,0.8249446221748498,gene1;gene76;gene299;gene484;gene608;gene765;gene767;gene2076;gene857;gene1165;gene1196;gene1656;gene2023;gene1741;gene2052;gene2291;gene876;gene103;gene143;gene213;gene324;gene379;gene428;gene474;gene483;gene550;gene693;gene707;gene734;gene739;gene790;gene819;gene1038;gene1098;gene123;gene1130;gene1148;gene269;gene356;gene357;gene960;gene1235;gene1294;gene1735;gene2269;gene1274;gene1291;gene1415;gene1444;gene1470,1.9161207393705442;-8.82145184178409;-8.773259070699751;-8.757194813671637;-8.749162685157582;-8.729885576723849;-8.729082363872442;-8.728508640407151;-8.69755927776829;-8.70061561352908;-8.703060682137716;-8.705061192817507;-8.706728285050664;-8.697017492843877;-8.699020979041842;-8.700757333746745;-8.750469415197873;-8.746140245393944;-8.746308158714145;-8.746458396948011;-8.74659361135849;-8.746715948206063;-8.746827163522042;-8.746928707940977;-8.747021790325002;-8.747107426118305;-8.747186474542893;-8.74725966752862;-8.747327632443941;-8.747390910123721;-8.747449969291516;-8.74750521819042;-8.747557014033145;-8.747605670733885;-8.747651465275759;-8.745629238511624;-8.745727389807344;-8.745820235627622;-8.744005848598766;-8.742284507058569;-8.740649232595382;-8.739093727618204;-8.739333464702472;-8.737880908047325;-8.736494376694683;-8.735169468957716;-8.735473669309886;-8.73576492496622;-8.736044044970207;-8.73631177232097
1485,SRBCT,83,2308,mRmd,KNN,50,LOOCV,84,fit_time,0.004717826843261719,gene1;gene76;gene299;gene484;gene608;gene765;gene767;gene2076;gene857;gene1165;gene1196;gene1656;gene2023;gene1741;gene2052;gene2291;gene876;gene103;gene143;gene213;gene324;gene379;gene428;gene474;gene483;gene550;gene693;gene707;gene734;gene739;gene790;gene819;gene1038;gene1098;gene123;gene1130;gene1148;gene269;gene356;gene357;gene960;gene1235;gene1294;gene1735;gene2269;gene1274;gene1291;gene1415;gene1444;gene1470,1.9161207393705442;-8.82145184178409;-8.773259070699751;-8.757194813671637;-8.749162685157582;-8.729885576723849;-8.729082363872442;-8.728508640407151;-8.69755927776829;-8.70061561352908;-8.703060682137716;-8.705061192817507;-8.706728285050664;-8.697017492843877;-8.699020979041842;-8.700757333746745;-8.750469415197873;-8.746140245393944;-8.746308158714145;-8.746458396948011;-8.74659361135849;-8.746715948206063;-8.746827163522042;-8.746928707940977;-8.747021790325002;-8.747107426118305;-8.747186474542893;-8.74725966752862;-8.747327632443941;-8.747390910123721;-8.747449969291516;-8.74750521819042;-8.747557014033145;-8.747605670733885;-8.747651465275759;-8.745629238511624;-8.745727389807344;-8.745820235627622;-8.744005848598766;-8.742284507058569;-8.740649232595382;-8.739093727618204;-8.739333464702472;-8.737880908047325;-8.736494376694683;-8.735169468957716;-8.735473669309886;-8.73576492496622;-8.736044044970207;-8.73631177232097
1486,SRBCT,83,2308,mRmd,KNN,50,LOOCV,84,pred_time,0.0032405853271484375,gene1;gene76;gene299;gene484;gene608;gene765;gene767;gene2076;gene857;gene1165;gene1196;gene1656;gene2023;gene1741;gene2052;gene2291;gene876;gene103;gene143;gene213;gene324;gene379;gene428;gene474;gene483;gene550;gene693;gene707;gene734;gene739;gene790;gene819;gene1038;gene1098;gene123;gene1130;gene1148;gene269;gene356;gene357;gene960;gene1235;gene1294;gene1735;gene2269;gene1274;gene1291;gene1415;gene1444;gene1470,1.9161207393705442;-8.82145184178409;-8.773259070699751;-8.757194813671637;-8.749162685157582;-8.729885576723849;-8.729082363872442;-8.728508640407151;-8.69755927776829;-8.70061561352908;-8.703060682137716;-8.705061192817507;-8.706728285050664;-8.697017492843877;-8.699020979041842;-8.700757333746745;-8.750469415197873;-8.746140245393944;-8.746308158714145;-8.746458396948011;-8.74659361135849;-8.746715948206063;-8.746827163522042;-8.746928707940977;-8.747021790325002;-8.747107426118305;-8.747186474542893;-8.74725966752862;-8.747327632443941;-8.747390910123721;-8.747449969291516;-8.74750521819042;-8.747557014033145;-8.747605670733885;-8.747651465275759;-8.745629238511624;-8.745727389807344;-8.745820235627622;-8.744005848598766;-8.742284507058569;-8.740649232595382;-8.739093727618204;-8.739333464702472;-8.737880908047325;-8.736494376694683;-8.735169468957716;-8.735473669309886;-8.73576492496622;-8.736044044970207;-8.73631177232097
1487,SRBCT,83,2308,mRmd,RandomForest,50,LOOCV,84,ACC,0.7590361445783133,gene1;gene76;gene299;gene484;gene608;gene765;gene767;gene2076;gene857;gene1165;gene1196;gene1656;gene2023;gene1741;gene2052;gene2291;gene876;gene103;gene143;gene213;gene324;gene379;gene428;gene474;gene483;gene550;gene693;gene707;gene734;gene739;gene790;gene819;gene1038;gene1098;gene123;gene1130;gene1148;gene269;gene356;gene357;gene960;gene1235;gene1294;gene1735;gene2269;gene1274;gene1291;gene1415;gene1444;gene1470,1.9161207393705442;-8.82145184178409;-8.773259070699751;-8.757194813671637;-8.749162685157582;-8.729885576723849;-8.729082363872442;-8.728508640407151;-8.69755927776829;-8.70061561352908;-8.703060682137716;-8.705061192817507;-8.706728285050664;-8.697017492843877;-8.699020979041842;-8.700757333746745;-8.750469415197873;-8.746140245393944;-8.746308158714145;-8.746458396948011;-8.74659361135849;-8.746715948206063;-8.746827163522042;-8.746928707940977;-8.747021790325002;-8.747107426118305;-8.747186474542893;-8.74725966752862;-8.747327632443941;-8.747390910123721;-8.747449969291516;-8.74750521819042;-8.747557014033145;-8.747605670733885;-8.747651465275759;-8.745629238511624;-8.745727389807344;-8.745820235627622;-8.744005848598766;-8.742284507058569;-8.740649232595382;-8.739093727618204;-8.739333464702472;-8.737880908047325;-8.736494376694683;-8.735169468957716;-8.735473669309886;-8.73576492496622;-8.736044044970207;-8.73631177232097
1488,SRBCT,83,2308,mRmd,RandomForest,50,LOOCV,84,MCC,0.6891228341837103,gene1;gene76;gene299;gene484;gene608;gene765;gene767;gene2076;gene857;gene1165;gene1196;gene1656;gene2023;gene1741;gene2052;gene2291;gene876;gene103;gene143;gene213;gene324;gene379;gene428;gene474;gene483;gene550;gene693;gene707;gene734;gene739;gene790;gene819;gene1038;gene1098;gene123;gene1130;gene1148;gene269;gene356;gene357;gene960;gene1235;gene1294;gene1735;gene2269;gene1274;gene1291;gene1415;gene1444;gene1470,1.9161207393705442;-8.82145184178409;-8.773259070699751;-8.757194813671637;-8.749162685157582;-8.729885576723849;-8.729082363872442;-8.728508640407151;-8.69755927776829;-8.70061561352908;-8.703060682137716;-8.705061192817507;-8.706728285050664;-8.697017492843877;-8.699020979041842;-8.700757333746745;-8.750469415197873;-8.746140245393944;-8.746308158714145;-8.746458396948011;-8.74659361135849;-8.746715948206063;-8.746827163522042;-8.746928707940977;-8.747021790325002;-8.747107426118305;-8.747186474542893;-8.74725966752862;-8.747327632443941;-8.747390910123721;-8.747449969291516;-8.74750521819042;-8.747557014033145;-8.747605670733885;-8.747651465275759;-8.745629238511624;-8.745727389807344;-8.745820235627622;-8.744005848598766;-8.742284507058569;-8.740649232595382;-8.739093727618204;-8.739333464702472;-8.737880908047325;-8.736494376694683;-8.735169468957716;-8.735473669309886;-8.73576492496622;-8.736044044970207;-8.73631177232097
1489,SRBCT,83,2308,mRmd,RandomForest,50,LOOCV,84,AUC,0.9577829389848551,gene1;gene76;gene299;gene484;gene608;gene765;gene767;gene2076;gene857;gene1165;gene1196;gene1656;gene2023;gene1741;gene2052;gene2291;gene876;gene103;gene143;gene213;gene324;gene379;gene428;gene474;gene483;gene550;gene693;gene707;gene734;gene739;gene790;gene819;gene1038;gene1098;gene123;gene1130;gene1148;gene269;gene356;gene357;gene960;gene1235;gene1294;gene1735;gene2269;gene1274;gene1291;gene1415;gene1444;gene1470,1.9161207393705442;-8.82145184178409;-8.773259070699751;-8.757194813671637;-8.749162685157582;-8.729885576723849;-8.729082363872442;-8.728508640407151;-8.69755927776829;-8.70061561352908;-8.703060682137716;-8.705061192817507;-8.706728285050664;-8.697017492843877;-8.699020979041842;-8.700757333746745;-8.750469415197873;-8.746140245393944;-8.746308158714145;-8.746458396948011;-8.74659361135849;-8.746715948206063;-8.746827163522042;-8.746928707940977;-8.747021790325002;-8.747107426118305;-8.747186474542893;-8.74725966752862;-8.747327632443941;-8.747390910123721;-8.747449969291516;-8.74750521819042;-8.747557014033145;-8.747605670733885;-8.747651465275759;-8.745629238511624;-8.745727389807344;-8.745820235627622;-8.744005848598766;-8.742284507058569;-8.740649232595382;-8.739093727618204;-8.739333464702472;-8.737880908047325;-8.736494376694683;-8.735169468957716;-8.735473669309886;-8.73576492496622;-8.736044044970207;-8.73631177232097
1490,SRBCT,83,2308,mRmd,RandomForest,50,LOOCV,84,PR-AUC,0.9051522424340285,gene1;gene76;gene299;gene484;gene608;gene765;gene767;gene2076;gene857;gene1165;gene1196;gene1656;gene2023;gene1741;gene2052;gene2291;gene876;gene103;gene143;gene213;gene324;gene379;gene428;gene474;gene483;gene550;gene693;gene707;gene734;gene739;gene790;gene819;gene1038;gene1098;gene123;gene1130;gene1148;gene269;gene356;gene357;gene960;gene1235;gene1294;gene1735;gene2269;gene1274;gene1291;gene1415;gene1444;gene1470,1.9161207393705442;-8.82145184178409;-8.773259070699751;-8.757194813671637;-8.749162685157582;-8.729885576723849;-8.729082363872442;-8.728508640407151;-8.69755927776829;-8.70061561352908;-8.703060682137716;-8.705061192817507;-8.706728285050664;-8.697017492843877;-8.699020979041842;-8.700757333746745;-8.750469415197873;-8.746140245393944;-8.746308158714145;-8.746458396948011;-8.74659361135849;-8.746715948206063;-8.746827163522042;-8.746928707940977;-8.747021790325002;-8.747107426118305;-8.747186474542893;-8.74725966752862;-8.747327632443941;-8.747390910123721;-8.747449969291516;-8.74750521819042;-8.747557014033145;-8.747605670733885;-8.747651465275759;-8.745629238511624;-8.745727389807344;-8.745820235627622;-8.744005848598766;-8.742284507058569;-8.740649232595382;-8.739093727618204;-8.739333464702472;-8.737880908047325;-8.736494376694683;-8.735169468957716;-8.735473669309886;-8.73576492496622;-8.736044044970207;-8.73631177232097
1491,SRBCT,83,2308,mRmd,RandomForest,50,LOOCV,84,fit_time,0.7449195384979248,gene1;gene76;gene299;gene484;gene608;gene765;gene767;gene2076;gene857;gene1165;gene1196;gene1656;gene2023;gene1741;gene2052;gene2291;gene876;gene103;gene143;gene213;gene324;gene379;gene428;gene474;gene483;gene550;gene693;gene707;gene734;gene739;gene790;gene819;gene1038;gene1098;gene123;gene1130;gene1148;gene269;gene356;gene357;gene960;gene1235;gene1294;gene1735;gene2269;gene1274;gene1291;gene1415;gene1444;gene1470,1.9161207393705442;-8.82145184178409;-8.773259070699751;-8.757194813671637;-8.749162685157582;-8.729885576723849;-8.729082363872442;-8.728508640407151;-8.69755927776829;-8.70061561352908;-8.703060682137716;-8.705061192817507;-8.706728285050664;-8.697017492843877;-8.699020979041842;-8.700757333746745;-8.750469415197873;-8.746140245393944;-8.746308158714145;-8.746458396948011;-8.74659361135849;-8.746715948206063;-8.746827163522042;-8.746928707940977;-8.747021790325002;-8.747107426118305;-8.747186474542893;-8.74725966752862;-8.747327632443941;-8.747390910123721;-8.747449969291516;-8.74750521819042;-8.747557014033145;-8.747605670733885;-8.747651465275759;-8.745629238511624;-8.745727389807344;-8.745820235627622;-8.744005848598766;-8.742284507058569;-8.740649232595382;-8.739093727618204;-8.739333464702472;-8.737880908047325;-8.736494376694683;-8.735169468957716;-8.735473669309886;-8.73576492496622;-8.736044044970207;-8.73631177232097
1492,SRBCT,83,2308,mRmd,RandomForest,50,LOOCV,84,pred_time,0.06808757781982422,gene1;gene76;gene299;gene484;gene608;gene765;gene767;gene2076;gene857;gene1165;gene1196;gene1656;gene2023;gene1741;gene2052;gene2291;gene876;gene103;gene143;gene213;gene324;gene379;gene428;gene474;gene483;gene550;gene693;gene707;gene734;gene739;gene790;gene819;gene1038;gene1098;gene123;gene1130;gene1148;gene269;gene356;gene357;gene960;gene1235;gene1294;gene1735;gene2269;gene1274;gene1291;gene1415;gene1444;gene1470,1.9161207393705442;-8.82145184178409;-8.773259070699751;-8.757194813671637;-8.749162685157582;-8.729885576723849;-8.729082363872442;-8.728508640407151;-8.69755927776829;-8.70061561352908;-8.703060682137716;-8.705061192817507;-8.706728285050664;-8.697017492843877;-8.699020979041842;-8.700757333746745;-8.750469415197873;-8.746140245393944;-8.746308158714145;-8.746458396948011;-8.74659361135849;-8.746715948206063;-8.746827163522042;-8.746928707940977;-8.747021790325002;-8.747107426118305;-8.747186474542893;-8.74725966752862;-8.747327632443941;-8.747390910123721;-8.747449969291516;-8.74750521819042;-8.747557014033145;-8.747605670733885;-8.747651465275759;-8.745629238511624;-8.745727389807344;-8.745820235627622;-8.744005848598766;-8.742284507058569;-8.740649232595382;-8.739093727618204;-8.739333464702472;-8.737880908047325;-8.736494376694683;-8.735169468957716;-8.735473669309886;-8.73576492496622;-8.736044044970207;-8.73631177232097
1493,SRBCT,83,2308,mRmd,LogisticsRegression,50,LOOCV,84,ACC,0.8433734939759037,gene1;gene76;gene299;gene484;gene608;gene765;gene767;gene2076;gene857;gene1165;gene1196;gene1656;gene2023;gene1741;gene2052;gene2291;gene876;gene103;gene143;gene213;gene324;gene379;gene428;gene474;gene483;gene550;gene693;gene707;gene734;gene739;gene790;gene819;gene1038;gene1098;gene123;gene1130;gene1148;gene269;gene356;gene357;gene960;gene1235;gene1294;gene1735;gene2269;gene1274;gene1291;gene1415;gene1444;gene1470,1.9161207393705442;-8.82145184178409;-8.773259070699751;-8.757194813671637;-8.749162685157582;-8.729885576723849;-8.729082363872442;-8.728508640407151;-8.69755927776829;-8.70061561352908;-8.703060682137716;-8.705061192817507;-8.706728285050664;-8.697017492843877;-8.699020979041842;-8.700757333746745;-8.750469415197873;-8.746140245393944;-8.746308158714145;-8.746458396948011;-8.74659361135849;-8.746715948206063;-8.746827163522042;-8.746928707940977;-8.747021790325002;-8.747107426118305;-8.747186474542893;-8.74725966752862;-8.747327632443941;-8.747390910123721;-8.747449969291516;-8.74750521819042;-8.747557014033145;-8.747605670733885;-8.747651465275759;-8.745629238511624;-8.745727389807344;-8.745820235627622;-8.744005848598766;-8.742284507058569;-8.740649232595382;-8.739093727618204;-8.739333464702472;-8.737880908047325;-8.736494376694683;-8.735169468957716;-8.735473669309886;-8.73576492496622;-8.736044044970207;-8.73631177232097
1494,SRBCT,83,2308,mRmd,LogisticsRegression,50,LOOCV,84,MCC,0.7916032096035813,gene1;gene76;gene299;gene484;gene608;gene765;gene767;gene2076;gene857;gene1165;gene1196;gene1656;gene2023;gene1741;gene2052;gene2291;gene876;gene103;gene143;gene213;gene324;gene379;gene428;gene474;gene483;gene550;gene693;gene707;gene734;gene739;gene790;gene819;gene1038;gene1098;gene123;gene1130;gene1148;gene269;gene356;gene357;gene960;gene1235;gene1294;gene1735;gene2269;gene1274;gene1291;gene1415;gene1444;gene1470,1.9161207393705442;-8.82145184178409;-8.773259070699751;-8.757194813671637;-8.749162685157582;-8.729885576723849;-8.729082363872442;-8.728508640407151;-8.69755927776829;-8.70061561352908;-8.703060682137716;-8.705061192817507;-8.706728285050664;-8.697017492843877;-8.699020979041842;-8.700757333746745;-8.750469415197873;-8.746140245393944;-8.746308158714145;-8.746458396948011;-8.74659361135849;-8.746715948206063;-8.746827163522042;-8.746928707940977;-8.747021790325002;-8.747107426118305;-8.747186474542893;-8.74725966752862;-8.747327632443941;-8.747390910123721;-8.747449969291516;-8.74750521819042;-8.747557014033145;-8.747605670733885;-8.747651465275759;-8.745629238511624;-8.745727389807344;-8.745820235627622;-8.744005848598766;-8.742284507058569;-8.740649232595382;-8.739093727618204;-8.739333464702472;-8.737880908047325;-8.736494376694683;-8.735169468957716;-8.735473669309886;-8.73576492496622;-8.736044044970207;-8.73631177232097
1495,SRBCT,83,2308,mRmd,LogisticsRegression,50,LOOCV,84,AUC,0.9747907291817873,gene1;gene76;gene299;gene484;gene608;gene765;gene767;gene2076;gene857;gene1165;gene1196;gene1656;gene2023;gene1741;gene2052;gene2291;gene876;gene103;gene143;gene213;gene324;gene379;gene428;gene474;gene483;gene550;gene693;gene707;gene734;gene739;gene790;gene819;gene1038;gene1098;gene123;gene1130;gene1148;gene269;gene356;gene357;gene960;gene1235;gene1294;gene1735;gene2269;gene1274;gene1291;gene1415;gene1444;gene1470,1.9161207393705442;-8.82145184178409;-8.773259070699751;-8.757194813671637;-8.749162685157582;-8.729885576723849;-8.729082363872442;-8.728508640407151;-8.69755927776829;-8.70061561352908;-8.703060682137716;-8.705061192817507;-8.706728285050664;-8.697017492843877;-8.699020979041842;-8.700757333746745;-8.750469415197873;-8.746140245393944;-8.746308158714145;-8.746458396948011;-8.74659361135849;-8.746715948206063;-8.746827163522042;-8.746928707940977;-8.747021790325002;-8.747107426118305;-8.747186474542893;-8.74725966752862;-8.747327632443941;-8.747390910123721;-8.747449969291516;-8.74750521819042;-8.747557014033145;-8.747605670733885;-8.747651465275759;-8.745629238511624;-8.745727389807344;-8.745820235627622;-8.744005848598766;-8.742284507058569;-8.740649232595382;-8.739093727618204;-8.739333464702472;-8.737880908047325;-8.736494376694683;-8.735169468957716;-8.735473669309886;-8.73576492496622;-8.736044044970207;-8.73631177232097
1496,SRBCT,83,2308,mRmd,LogisticsRegression,50,LOOCV,84,PR-AUC,0.9452803898838497,gene1;gene76;gene299;gene484;gene608;gene765;gene767;gene2076;gene857;gene1165;gene1196;gene1656;gene2023;gene1741;gene2052;gene2291;gene876;gene103;gene143;gene213;gene324;gene379;gene428;gene474;gene483;gene550;gene693;gene707;gene734;gene739;gene790;gene819;gene1038;gene1098;gene123;gene1130;gene1148;gene269;gene356;gene357;gene960;gene1235;gene1294;gene1735;gene2269;gene1274;gene1291;gene1415;gene1444;gene1470,1.9161207393705442;-8.82145184178409;-8.773259070699751;-8.757194813671637;-8.749162685157582;-8.729885576723849;-8.729082363872442;-8.728508640407151;-8.69755927776829;-8.70061561352908;-8.703060682137716;-8.705061192817507;-8.706728285050664;-8.697017492843877;-8.699020979041842;-8.700757333746745;-8.750469415197873;-8.746140245393944;-8.746308158714145;-8.746458396948011;-8.74659361135849;-8.746715948206063;-8.746827163522042;-8.746928707940977;-8.747021790325002;-8.747107426118305;-8.747186474542893;-8.74725966752862;-8.747327632443941;-8.747390910123721;-8.747449969291516;-8.74750521819042;-8.747557014033145;-8.747605670733885;-8.747651465275759;-8.745629238511624;-8.745727389807344;-8.745820235627622;-8.744005848598766;-8.742284507058569;-8.740649232595382;-8.739093727618204;-8.739333464702472;-8.737880908047325;-8.736494376694683;-8.735169468957716;-8.735473669309886;-8.73576492496622;-8.736044044970207;-8.73631177232097
